recipeID,recipe_name,summary,ingredient_name,full_step,category,image_link
184,율무 단호박죽,율무단호박죽은 시간과 정성이 들어간 영양식입니다. 아이들에게도 어른들에게도 피부를 신경쓰시는 주부님들에게도 아주 좋아요.,[재료] 단호박  1개 율무  1컵 [양념] 소금  약간 꿀  (or설탕) 대추  잣  흑임자 ,"단호박은 껍질이 단단해 벗기기 힘든데요. 칼로 반으로 자르고, 도마를 싱크대에 올려둔 다음, 반으로 자른 단호박을 살짝 밖으로 빼주시고 감자깍는칼로 슥슥 벗기시면 잘 벗겨집니다. 겉껍질과 속의 씨를 빼고 단호박을 준비 합니다. 단호박을 큼직하게 깍뚝모양으로 썰어 주세요.. 썰은 단호박을 냄비에 담고 물을 자작하게 부어 센불에서 5분정도 익혀 줍니다. 껍질을 벗긴 단호박은 금방 익는데요. 마늘 찧는 절공이로 콩콩 으깨 주세요.. 믹서에 꼭 갈지 않아도 잘 으깨집니다. 으깬 단호박에 물을 같은양으로 넣어 끓입니다. 율무는 단단해서 하루정도 물에 불려주셔야해요. 불린 율무는 물과 1:1의 비율로 믹서기에 갈아 줍니다. 물을 넣고 한번 끓어 올리면 갈아놓은 율무를 넣어 주세요. 바닥이 누러붙지 않게 저어줍니다. 센불에서 저어주다가 중불에서 끓여줍니다. 이때 단호박죽이 끓으면서 튀어올라 데일수 있으니 조심하시구요.식성에 따라 농도는 조절하세요. 약불에서 냄비 뚜껑을 닫고 2~3분 뜸을 들이면 완성이요. 설탕 또는 꿀을 넣고 소금 약간 넣어 간을 맞춥니다. 대추, 잣, 흑임자를 살짜쿵 올려주세요~",골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/16/f682a7515815c79ea13b3f33211f2fed1_m.jpg
185,율무밥과 율무죽,"나잇살로 고민하는 나를 위한 다이어트에 좋은 율무밥, 입맛 없어하는 남편을 위한 율무죽, 고소하니 정말 맛있었답니다.",[율무밥] 백미  3 현미  1 율무  1 [율무죽] 율무  1컵 아몬드  10개 소금  약간,"[율무밥]율무는 하룻밤 불려 밥을 지어준다. [율무 죽]불린 율무, 아몬드와 물 2컵을 붓고 절반만 갈아준다. 갈은 재료는 냄비에 붓고 물 1컵을 부어가며 저어둔다. 소금을 넣고 뻑뻑해질때 까지 만들어준다. 해바라기씨를 고명으로 올려 완성한다.",골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/20/29f0201d904ccde464c43dbee53472b1_m.jpg
186,우유 마카로니 만들기,면을 따로 삶을 필요 없이 간편하게 만들어요~ 한끼 가볍게 먹을 수 있는 우유 마카로니!,[재료] 마카로니  40g 우유  450cc 새송이버섯  1/2개 마늘  2쪽 올리브오일  1Ts 파르메산치즈가루  5g 소금  약간 후춧가루  조금 파슬리가루  조금,"새송이버섯은 먹기 좋은 크기로 얇게 슬라이스해서 준비하고, 마늘은 편 썰어서 준비합니다. 팬을 달구어 올리브오일을 넣고, 새송이버섯과 마늘을 넣어서 노릇해질 때까지 볶아 주세요. 버섯과 마늘이 노릇노릇해지면 우유를 부어 줍니다. 우유가 부글부글 끓기 시작하면 삶지 않은 마카로니를 넣어 주세요. 마카로니가 아니더라도 다른 종류의 쇼트파스타도 괜찮아요. 파르메산 치즈도 갈아서 준비해 주세요. 파스타를 따로 삶지 않고 우유를 끓이면서 같이 면을 익혀주는 방법이예요. 10~12분정도 파스타가 다 익을 때까지 중불 정도에서 끓여주다가, 면이 익고 우유가 어느정도 졸아들면 갈아놓은 치즈를 부어서 섞어 줍니다. 소금과 후춧가루로 간을 맞추어 주고, 파슬리가루를 뿌려서 접시에 담아주시면 되어요.",골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/75d555d15b9feadc1a3c7d5e86ec46fd1_m.jpg
187,우유 빙수,"계량을 하지 않아도 상관 없고, 우유만 딱 얼려서 준비 하면 되는 너무 간단한 우유 빙수를 소개합니다!",[재료] 우유  200g 인절미  시판통팥 연유 ,인절미를 먹기 좋은 한입 크기로 썰어줍니다 아이스큐브에 얼렸던 우유를 꺼냅니다 빙삭기에 얼려두었던 우유를 적당량 넣어줍니다 먹을만큼의 그릇을 준비하고 80%정도 우유를 갈아서 준비합니다 준비해두었던 팥과 인절미를 원하는 만큼 넣어줍니다. 그리고 연유를 조금 뿌립니다,골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/30/00bc60752f6443608ba9d4295b2f94b2_m.jpg
188,'홍합밀크칼국수' 홍합과 우유 환상궁합,"찰진 칼국수와 우유육수 거기에 시원한 맛을 더한 홍합 느끼함을 잡아준 청양고추와 야채들.. 
그리고 고소하고 진한맛을 더해진 치즈까지 ~~ 정말 행복해진 작은 상차림 입니다.^^",[재료] 생칼국수  350g 홍합  150g 우유  4컵 대파  50g 청양고추  2개 통마늘  5개 양파  1/4개 슬라이스치즈  3장 크림치즈  28g (또는 파마산 10g) 소금  약간 후추  약간,통마늘은 슬라이스 청양고추는 어슷썰어서 양파도 슬라이스 해서 준비 합니다. 파는 진액이 나오는 진한초록색 부분 제외한 아래에서 중간부분만 사용해 주세요 채썰어 준비 합니다. 칼국수 면 2/3정도 삶아서 찬물에 헹구어 준비 하기 먼저 끓는물에 칼국수면을 넣고 야간 꼬들하게 2/3정도만 익혀서 찬물에 헹구어 체에 받혀 놓습니다. *푹 삶지 않도록 주의해 주세요 !! 치즈를 준비하고.. 치즈는 원하는 취향으로 넣으셔도 좋아요 파마산을 좋아하시면 파마산가루를 넣으셔도 좋습니다. 분량의 우유를 냄비에 붓고 끓여 줍니다. 몽글몽글 올라오면 불을 중불로 낮추어서 조리해 주세요 양파 마늘 청양고추는 먼저 넣고.. 나무주걱으로 저어주면서 야채가 어느정도 익으면 치즈두장과 분량의 크림치즈를 넣어 줍니다. 다시 몽글 몽글 끓어 오르면 삶아서 준비한 칼국수면을 넣고.. 손질한 홍합도 퐁당 ~ 친구가 조금더 진한맛을 원해 한장더 투입 ~ 홍합 자체에 간이 있어 마지막 간을 보시고 약간의 소금과 후추로 마무리 하시면 끝~!,골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/16/5082023f0037cc7d24982fe042eece0b1_m.jpg
189,맛있는 밀크티잼 만드는법,바로구운 빵에 발라 먹으면 완전 꿀맛을 느낄 수 있는 밀크티잼!,[재료] 흰우유  1000ml 생크림  500ml 설탕  90g 립톤 밀크티 1팩 얼그레이 티백  3개,우유와 생크림 설탕을 냄비에 넣어주세요.늘러붙지 않는 냄비에 하는게 중요합니다 립톤 밀크티 한팩을 넣고 피코크 얼그레이티백도 넣어주세요. 걸죽해질때까지 보글보글 졸여주세요. 살짝 되직해진 느낌이 들면 완성^^ 이쁜 병에 담으면 밀크티잼 만들기 끝♥,골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/04/35273684ff37a585fb82d7cba69e3c211_m.jpg
190,바나나밀크쉐이크 만들기,이제 집에서 만들어먹어요~ 달콤하고 부드러운 바나나밀크쉐이크!,[재료] 바나나  1개 우유  120ml 얼음  10~11개 꿀  1T (or시럽),믹서기에 얼음을 부어주세요. 바나나 1개와 우유를 부어주세요. 시럽 혹은 꿀을 넣어주세요. 믹서기로 갈아주시면 완성.,골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/05/ee151023296fa1b68bb734964e2b23f81_m.JPG
191,톡쏘는 맛이 환상인 해물겨자채,상큼한 기분으로 즐길 수 있는 해물겨자채입니다.,[재료] 중하  4마리 불린 해삼  25g 오징어 몸살  25g 오이  1/2개 전복  3개 패주  3개 참기름  조금 [양념] 식초  2큰술 레몬즙  2작은술 설탕  2+1/2작은술 진간장  1/2큰술 갠 겨자  1큰술 [갠겨자] 겨자가루  5큰술 미지근한물  2+1/2큰술,"겨잣가루에 미지근한 물을 넣어 잘 섞은 후 오목한 그릇 안쪽에 펴 바르듯이 담구요. 냄비에 물을 담고 뚜껑을 뒤집어 덮은 후 물을 끓입니다. 한 김 오르면 냄비 뚜껑 위에 겨잣가루 갠 그릇을 엎어 30~40분 정도 발효 시킵니다. 식초, 레몬즙, 설탕, 진간장을 섞어 설탕이 녹도록 저은 후 겨자와 섞어줍니다. 고운 체에 멍울이 남지 않도록 거른 후, 냉장고에 잠시 넣어 보관합니다. 패주는 데쳐서 결의 반대 방향으로 3등분하구요. 전복은 껍질째 삶아 숟가락으로 살만 발라내어 녹색 내장과 검은색의 질긴 입을 잘라내고 4~5조각으로 썰어 놓습니다. 새우는 소금물에 삶는데요. 삶을때에 굽어지지 않도록 꼬지를 새우몸통에 꽂고 삶아냅니다. 삶아진 새우는 껍질을 벗겨 반으로 저밉니다. 오징어는 껍질을 벗겨내고 안쪽으로 칼집을 넣어 끓는 물에 데쳐냅니다. 데쳐낸 오징어는 가늘게 채 썰듯이 칼질을 해놓습니다. 불린 해삼은 전복 크기로 칼질을 하구요. 납작하게 썬 오이를 넣고 준비한 겨자초장을 넣어 양념이 고루 배이도록 잘 버무려줍니다. 마지막에 참기름을 약간 두른다. 겨자장으로 양념된 해산물을 대합이나 가리비 껍질, 전복 껍질을 그릇으로 활용하여 조금씩 담아내면 더욱 멋스런 해물겨자채가 된답니다.",골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/28/ae53fc03870a2eb241bc7927765d156a_m.jpg
192,해삼죽 & 해삼손질법,바다 향인 입안 가득 퍼지며 꼬들꼬들 고소하고 부드러운 한그릇요리 해삼죽 소개합니다.,[재료] 멥쌀  2컵 찹쌀  조금 해삼  4마리 양파  1/2개 당근  약간 부추  약간 소금  참기름  1+1/2큰술 물 ,멥쌀과 찹쌀은 물에 씻은 후 충분히 불려주세요. 해삼은 흐르는 물에 씻은 후 반으로 잘라 내장과 입을 제거해주세요. 해삼은 먹기 좋은 크기로 썰어주세요. 당근과 양파는 껍질을 벗겨 씻은 후 잘게 썰어주세요. 부추는 다듬어서 흐르는 물에 씻은 후 송송 썰어주세요. 달군 냄비에 참기름을 두르고 멥쌀과 찹쌀을 넣고 볶아주세요. 해삼을 넣고 볶다가 물을 붓고 저으면서 끓여주세요. 쌀알이 퍼지면 양파와 당근을 넣고 저으면서 끓여주세요. 물의 양은 죽을 끓이면서 조절해주세요. 부추를 넣고 저으면서 끓여주고 소금으로 간을 맞춘 후 불에서 내려요. 해삼죽을 그릇에 담아냅니다.,골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/22/0e49aa87b86e9b616168e0186526d9cf1_m.jpg
193,칼슘가득한 뱅어포구이,고추장 양념발라 매콤하게 구운 뱅어포구이,[재료] 뱅어포  6장 [양념] 고추장  7T 올리고당  4T 맛술  3T 참기름  다진마늘  조금,"뱅어포는 통채로 팬에 굽기도 하는데 뒤집을 때 자꾸 찢어져 가위로 8등분으로 자릅니다. 이렇게 하면 굽기도, 양념 바르기도 훨 쉬운 거 같아요 팬에 여유 있게 기름을 두른 후 한장씩 넣고 튀기듯 지져냅니다. 너무 바삭하게 익히면 양념 바를 때 다 찢어지니 따뜻한 기름에 넣고 재빠르게 5-10을 센 후 뒤집고 다시 재빠르게 뒤집어 건져냅니다 요렇게만 먹어도 고소해요~ 고추장 7T, 올리고당 4 T, 맛술 3T, 참기름, 다진 마늘을 섞어 붓으로 앞,뒤 골고루 바릅니다. 붓이 없으면 숟가락으로 발라도 괜찮아요.기름에 튀기듯 지져낸 뱅어포에 고추장 양념 바른 요 상태로 드셔도 되구요 양념바른 뱅어포를 용기에 담아뒀다 드실떄 몇장씩 꺼내 팬에 살짝 데워드셔도 됩니다. 고추장 양념맛이 좀 더 진하게 나거든요. 통깨 솔솔~ 송송 썬 실파 솔솔 올려 뜨거운 밥과 같이먹으면 참 맛있어요",골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/13/7958864a1fe803f1070f0977968c65c51_m.JPG
194,실치볶음으로 밑반찬 만들기,​멸치볶음이랑 별반 다르지 않은 실치볶음이랍니다.,[재료] 실치  포도씨유  [양념] 올리고당  간장  설탕  통깨  참기름 ,비린 맛을 날리기 위해서 팬에 실치를 넣고 달달 볶아주세요. 그 다음 포도씨유를 적당히 넣어주세요. 올리고당을 넣어줍니다. 간장을 조금만 넣어줍니다. 양념이 실치와 잘 섞이면 불을 끄고 설탕을 조금 넣어줍니다. 통깨와 참기름을 넣고 뒤적뒤적 마무리를 해주세요. 실치볶음 완성.,골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/30/4d9cea36b09a949daaa6a702cb6b72c41_m.jpg
195,실치 샐러드 만들기,칼슘 듬뿍 고소한 실치샐러드입니다.,[재료] 실치  어린잎  파프리카  토마토  청양고추  [양념] 레몬  유자드레싱  발사믹소스 ,"어린잎은 찬물에 넣어 싱싱함을 더해 주세요. 토마토는 먹기좋은크기로 잘라준비해주시고 파프리카는 링모양으로 썰어주세요. 달군 후라이팬에 기름을 둘러주세요. 실치를 넣고 달달 볶아주세요. 청량고추를 조금 썰어 넣어 같이 볶아주세요. 바삭바삭 다 볶아진 실치는 한김식도록 키친타올위에 올려 준비해 주세요. 예쁜 접시에 어린잎, 양상추를 넣고 그위에 파프리카와 토마토를 올려주세요 한김식힌 볶은 실치를 올려주세요. 레몬,유자드레싱을 넣고 발사믹소스를 뿌려주세요.",골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/e8d737e54841609f2761636f433a0243_m.jpg
196,송일국 꽁치쌈장 만들기 ★,송일국씨가 요거 먹고 다이어트 하셨다고 하더라고요 ^^,[재료] 꽁치통조림 400g  1캔 청양고추  4개 양파 小  1개 고추장  1큰술 된장  2큰술 참기름  1큰술 다진마늘  1큰술 깨소금  조금,"청양고추 4개를 4등분 해서 잘게 다져주세요 매운걸 싫어하시면 생략하셔도 좋아요 양파도 잘게 다져주세요 꽁치는 채에 받쳐 물기를 제거하고 볼에 썰어 놓은 청양고추와 양파, 꽁치를 넣고 분량의 양념(다진마늘 1큰술, 고추장 1큰술, 된장 2큰술, 참기름 1큰술)을 넣어 주세요 끝으로 깨소금 팍팍 뿌려 꽁치와 양념이 잘 어우러지도록 뭉개듯 버무려 주시면 완성",골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/13/28d28db3f4d0939537fb7d8e6fc319d41_m.jpg
197,통조림으로 만든 집밥 백선생 일본식 꽁치조림,집밥 백선생에서 소개된 꽁치조림 만들어봤어요~,[재료] 꽁치캔  400g 한개 생강  1톨 식용유  1큰술 청양고추  2개 꽈리고추  15개 빨간고추  2개 통깨  조금 [양념] 간장  1/3컵 물  1/3컵 맛술  1/3컵 설탕  2큰술,"꽁치통조림 400g 한개를 준비해 체에 받쳐 국물을 빼줍니다. 냄비에 엄지 손가락 두마디 크기의 생강 1개를 져며 넣고 설탕 2큰술 넣어 줍니다. 그리고 간장 1/3컵, 물 1/3컵, 맛술 1/3컵을 부어 줍니다. 간장: 물: 맛술 = 1 : 1 : 1 비율로 넣어주세요. 전 맛술대신 청주를 사용했어요. 그리고 국물뺀 꽁치를 넣고 끓여 줍니다. 윤기를 위해 식용유 1큰술을 넣어 줍니다. 향을 위해 청양고추 2개를 쏭쏭~ 썰어 넣고 졸여줍니다. 조림장이 반정도 줄어 들면 꽈리고추 15개를 반으로 잘라 넣어 줍니다. 색감을 위해 빨간고추 2개를 쏭쏭~ 썰어 넣고 졸여 주었습니다. 조림장이 거의 줄어 들도록 졸여 주시면 되겠습니다. 마지막에 통깨 솔솔~ 뿌려 주세요. 생물 꽁치가 아니라 익은 통조림 꽁치라 조리시간도 빠르고 비린내도 없고 손질도 간편하고 가시 걱정없이 그냥 맛나게 먹으면 된답니다. 꼬리고추와 꽁치살을 한입에 넣고 먹으니 정말 맛있어요.",골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/16/cb3cb11257544f46d3419ac9338846c11_m.jpg
198,바삭바삭 고소한 전어튀김,전어는 뼈째 먹는 생선으로 회로 먹기도 하고 무침이나 소금을 뿌려 구워 먹기도 하는데요. 싱싱한 전어와 식용유 등을 이용해 튀김을 만들어 보려고 합니다. 바삭바삭 고소한 전어튀김 소개합니다.,[재료] 전어  5마리 맛술  1큰술 튀김가루  얼음  물  [양념] 소금  후춧가루  식용유 ,"전어는 비늘을 긁어내고 지느러미, 꼬리, 대가리, 내장을 제거한 후 흐르는 물에 깨끗하게 씻어줍니다. 전어의 지느러미와 꼬리는 주방가위를 이용하면 쉽게 제거할 수가 있습니다. 전어는 포를 떠서 적당한 크기로 썰어줍니다. 먹기 좋게 전어의 굵은 가시는 제거해 주었습니다. 전어는 그릇에 담고 맛술, 소금, 후춧가루를 뿌려서 골고루 버무린 후 30분 정도 냉장실에서 재워주세요. 재운 전어는 1회용 위생봉지에 담아서 튀김가루를 넣어 흔들어서 튀김가루 옷을 입혀줍니다. 위생봉지를 사용하면 손에 튀김가루가 묻지 않아서 좋답니다. 그릇에 튀김가루와 물을 붓고 반죽한 다음 얼음을 넣고 튀김가루를 묻힌 전어를 넣어 튀김 옷을 입혀줍니다. 튀김반죽에 얼음을 사용하면 바삭바삭한 튀김을 맛 보실 수 있습니다. 달군 프라이팬에 식용유를 붓고 온도가 오르면 튀김 옷을 입힌 전어를 넣고 노릇노릇하게 튀겨줍니다. 반죽을 몇 방울 떨어트려 바로 올라오면 튀김 온도가 적당한 것이랍니다. 튀겨 낸 전어는 접시에 키친타월을 깔고 기름을 빼주세요.",골다공증,https://recipe1.ezmember.co.kr/cache/recipe/2015/03/26/21292db1b9a76fb5da2ef009fbeb9e321_m.jpg
